lead_country;Cidade DSC;MICROZONE_COVERED;MICROZONE_NAME;ID Externo;Primeiro Nome;Rank;Endereço;Telefone;Pontuacao_Brand;Hunter;Nome do Lead;Nome da Brand;Brand ID;ID Cidade;URL do Menu;Prioridade;Latitude;Longitude;Source;Category;Status;Reason;Campo Ignorable;Owners name;Owners email;addressType;googlePlaceId;ownersLastName;Coverage;SUB_CLASSIFICATION;STORE_ID
Brasil;Fortaleza;1316;CE - FOR - Edson Queiroz;82f7abfee15afb6468d6e620a47a57c610a50c91;organico;AAA;state of ceara brazil avenida washington soares 85 330a 60811 900;558534773560 - 558534773560;;karla.araujo@rappi.com;organico;organico;-63263501;30;;483.0;-3.7572822999999995;-38.48851629999999;Outbound;189;Approved;Full service;;;;restaurant;82f7abfee15afb6468d6e620a47a57c610a50c91;;Si;Ouro;
Brasil;Fortaleza;1316;CE - FOR - Edson Queiroz;d0fe5e10e37d3f250f1b973e7793373f3938ffe6;the burgers on the table iguatemi;AAA;edson queiroz;32415489 - 85985899087;;eduardo.melo@rappi.com;the burgers on the table iguatemi;the burgers on table iguatemi;-28823825;30;;484.0;-3.755786;-38.488594;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1316;CE - FOR - Edson Queiroz;f6c96523307cf00b26c4643c0a9c50a0c3831474;sonheria gourmet tentasonhos cafe;AAA;avenida washington soares 85 shopping iguatemi em frente a taco parte antiga state of ceara 60811 900 brazil;5585988217491;;halison.costa@rappi.com;sonheria gourmet tentasonhos cafe;sonheria gourmet tentasonhos cafe;-91185192;30;;485.0;-3.757305;-38.489587;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1330;CE - FOR - Messejana;8aa5232942b83914a7bc9198231493828cd6c7d3;gourmet s vivi;AAA;rua pero vaz 432; 5585987819807;;karla.araujo@rappi.com;gourmet s vivi;gourmet vivi;-65812970;30;;1119.0;-3.826126476;-38.492579582;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;3791cf5af375678e46d9a3d08cfe6054e8f96489;authentic burger;AAA;rua leticia 200;;;eduardo.melo@rappi.com;authentic burger;authentic burger;-12119696;30;;1148.0;-3.822142;-38.493243;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;ChIJtQ6bgfxPxwcRDzSZ8J2M9io;salgaderia dellas;AAA;rua joaquim felicio 197 messejana;558530364007;;halison.costa@rappi.com;salgaderia dellas;salgaderia dellas;-2353806;30;;1340.0;-3.8296998999999996;-38.493112599999996;Outbound;189;Approved;Market place;;;;restaurant;ChIJtQ6bgfxPxwcRDzSZ8J2M9io;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;afc04c90fe11f00cbb54073eaeaec7f96c73603c;confeitaria fabulosa;AAA;messejana;989464325;;karla.araujo@rappi.com;confeitaria fabulosa;confeitaria fabulosa;-14513763;30;;1341.0;-3.8297;-38.493113;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;35ab50a42c522b568d595e290d8cd37d0c089c2f;primer;AAA;rua padre pedro de alencar 44 itapua state of ceara 60840 280 brazil;;;eduardo.melo@rappi.com;primer;primer;-79024712;30;;1342.0;-3.828299;-38.493664;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;6b8f40ab20d61bd291e4ad436d8b6387d5bb3884;mais grill;AAA;rua coronel francisco pereira 49 meireles state of ceara 60840 290 brazil;;;halison.costa@rappi.com;mais grill;mais grill;-20128682;30;;1343.0;-3.82936;-38.49255;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;ChIJtzLoT3xPxwcR86-c3QMG9_o;espaco messejana vip;AAA;rua padre pedro de alencar 176 sala i messejana;(85) 98523-1754;;karla.araujo@rappi.com;espaco messejana vip;espaco vip;-41185194;30;;1344.0;-3.8291251;-38.493903;Outbound;189;Approved;Market place;;;;restaurant;ChIJtzLoT3xPxwcR86-c3QMG9_o;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;cb3cd087fcc54c16f599d6623bcd84b83b13bb98;lanchonete vip;AAA;state of ceara brazil r eudes cardoso 726 60841 370;;;eduardo.melo@rappi.com;lanchonete vip;vip;-56389972;30;;1347.0;-3.8261403;-38.48775429999999;Outbound;189;Approved;Market place;;;;restaurant;cb3cd087fcc54c16f599d6623bcd84b83b13bb98;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;c8ec5b840019c02c0958ec1af68b726fb861a9a2;sabor do sertao delicias regionais;AAA;state of ceara brazil r eudes cardoso 37 60841 370;5585988329008;;halison.costa@rappi.com;sabor do sertao delicias regionais;sabor sertao regionais;-6216785;30;;1348.0;-3.8253152999999998;-38.4932256;Outbound;189;Approved;Market place;;;;restaurant;c8ec5b840019c02c0958ec1af68b726fb861a9a2;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;ChIJiWIRztBPxwcRuUD3cD1sL3k;acai da flavinha;AAA;avenida tenente jose newton 527 messejana;(85) 98790-5561;;karla.araujo@rappi.com;acai da flavinha;acai da flavinha;-71619111;30;;1349.0;-3.8271267;-38.4918669;Outbound;189;Approved;Market place;;;;restaurant;ChIJiWIRztBPxwcRuUD3cD1sL3k;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;ChIJkQWJavlPxwcR0_xyL2fD-NU;so delicias;AAA;rua doutor joaquim bento 253 messejana;(85) 98838-9849;;eduardo.melo@rappi.com;so delicias;so delicias;-69375292;30;;1350.0;-3.8287977;-38.489086799999995;Outbound;189;Approved;Market place;;;;restaurant;ChIJkQWJavlPxwcR0_xyL2fD-NU;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;ChIJ4XrFavlPxwcRw04wQ1e4-Qw;megga lanches;AAA;rua doutor joaquim bento 259 messejana;(85) 98519-1221;;halison.costa@rappi.com;megga lanches;megga;-28328766;30;;1351.0;-3.828738200000001;-38.4889714;Outbound;189;Approved;Market place;;;;restaurant;ChIJ4XrFavlPxwcRw04wQ1e4-Qw;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;ChIJ9_2CsqFaxwcRQCIEuMMql4M;churrascaria paulinho da bisteca;AAA;rua guilherme pessoa 771 messejana;(85) 3474-1862;;karla.araujo@rappi.com;churrascaria paulinho da bisteca;churrascaria paulinho da bisteca;-13461279;30;;1352.0;-3.826981;-38.488377;Outbound;189;Approved;Market place;;;;restaurant;ChIJ9_2CsqFaxwcRQCIEuMMql4M;;Si;Prata;
Brasil;Fortaleza;1330;CE - FOR - Messejana;ChIJSbPXePBPxwcRfcUnLywQz54;acaizado;AAA;rua eudes cardoso 20 messejana;98866-2284;;eduardo.melo@rappi.com;acaizado;acaizado;-45318187;30;;1353.0;-3.8254412;-38.49332570000001;Outbound;189;Approved;Market place;;;;restaurant;ChIJSbPXePBPxwcRfcUnLywQz54;;Si;Prata;
Brasil;Fortaleza;1407;CE - FOR - Vila Pery;ChIJcwLu_1RJxwcRNBh37xfkNws;habib s;AAA;avenida americo barreira 6670 parangaba;(85) 98581-0102;;halison.costa@rappi.com;habib s;habib;-59353579;30;;949.0;-3.7676983;-38.5701977;Outbound;189;Approved;Full service;;;;restaurant;ChIJcwLu_1RJxwcRNBh37xfkNws;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;1ddd11a6f49c323eb09af09cb349dc7629065417;restaurante prato caseiro;AAA;engenheiro luciano cavalcante;986404272 - (85) 98640-4272;;halison.costa@rappi.com;restaurante prato caseiro;prato caseiro;-76562240;30;;563.0;-3.7708207333333337;-38.48760063333333;Outbound;189;Approved;Full service;;;;restaurant;ChIJoYELZLZPxwcRa5-o1LaXuqw;;Si;Ouro;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;aa4a3409f76efccff30f03b97a4d0e24c27b940d;acaiselect;AAA;state of ceara brazil ce 040 60810 350;;;karla.araujo@rappi.com;acaiselect;acaiselect;-9080278;30;;647.0;-3.7736655;-38.4827239;Outbound;189;Approved;Full service;;;;restaurant;aa4a3409f76efccff30f03b97a4d0e24c27b940d;;Si;Ouro;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJ0y0K7vhFxwcRU0WS0Rl4l9g;hospitalidade italiana;AAA;r miguel dibe 68 eng luciano cavalcante;(85) 3273-3744;;eduardo.melo@rappi.com;hospitalidade italiana;hospitalidade italiana;-2656525;30;;648.0;-3.7745897000000004;-38.4833968;Outbound;189;Approved;Full service;;;;restaurant;ChIJ0y0K7vhFxwcRU0WS0Rl4l9g;;Si;Ouro;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJ2-n7cTlFxwcRNQaXurzWn9E;espaco box sul;AAA;em frente ao shop avenida washington soares 4292 edson queiroz;(85) 99153-4474;;halison.costa@rappi.com;espaco box sul;espaco box sul;-42880298;30;;727.0;-3.7754631;-38.48173370000001;Outbound;189;Approved;Full service;;;;restaurant;ChIJ2-n7cTlFxwcRNQaXurzWn9E;;Si;Ouro;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;2edf9900a9a8135d47651849615bd6b86abf15a4;restaurante do forum;AAA;state of ceara brazil r desembargador floriano benevides 220 60811 690;5585999761373;;karla.araujo@rappi.com;restaurante do forum;forum;-71719800;30;;728.0;-3.7744;-38.4801;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJo2asWPhFxwcRAMyqm1cBkzg;gastronomia italiana;AAA;r miguel dibe 142 eng luciano cavalcante;558532787298 - 558532787298;;eduardo.melo@rappi.com;gastronomia italiana;gastronomia italiana;-77834233;30;;731.0;-3.7752739999999996;-38.483393400000004;Outbound;189;Approved;Full service;;;;restaurant;ChIJo2asWPhFxwcRAMyqm1cBkzg;;Si;Ouro;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;21f3c0daf3a9db26712d2a6453b51d085559c729;picanharia;AAA;state of ceara brazil avenida washington soares;558132765008 - 558132765008;;halison.costa@rappi.com;picanharia;picanharia;-31840506;30;;750.0;-3.78741361;-38.48110246;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;a9edf97371bb1827f119dcac6bdbb063f30720a4;pastelaria duz vetin;AAA;avenida coronel miguel dias;40032665;;karla.araujo@rappi.com;pastelaria duz vetin;pastelaria duz vetin;-12978399;30;;774.0;-3.771204;-38.487734;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;29ceb49dc129b06eb79ad429b2bd5b6db4f737ec;cafe leju;AAA;engenheiro luciano cavalcante;40032665;;eduardo.melo@rappi.com;cafe leju;cafe leju;-21487070;30;;834.0;-3.777818;-38.482997;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;c67467dc77f054477148daf641cf38989a01e8cc;raiz cozinha brasileira;AAA;avenida washington soares 3300 state of ceara 60810 350 brazil;558530359999;;halison.costa@rappi.com;raiz cozinha brasileira;raiz cozinha brasileira;-1176430;30;;836.0;-3.781136;-38.481421999999995;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;37fbf7f7055a8f4b0e5ed2691d88014a50e28771;puro acai;AAA;avenida washington soares 85; 5585992201230;;karla.araujo@rappi.com;puro acai;puro acai;-51712174;30;;837.0;-3.7777567000000003;-38.4811354;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;61e114f86b4c12ecb94e89921a2d7689ebc4ac4a;dona nenen doces e salgados;AAA;avenida washington soares 2155 edson queiroz state of ceara 60811 341 brazil;;;eduardo.melo@rappi.com;dona nenen doces e salgados;dona nenen doces e salgados;-42300344;30;;838.0;-3.7779;-38.48134;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;4fc29892599cdccb999eb69378e70447d9797532;pizzaria do chefe;AAA;avenida washington soares;30551837;;halison.costa@rappi.com;pizzaria do chefe;pizzaria chefe;-45749441;30;;839.0;-3.776219;-38.481665;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJZUOacwFFxwcRuo7KsyCpoV8;coco bambu;AAA;avenida washington soares 85 edson queiroz;(85) 3181-4141;;karla.araujo@rappi.com;coco bambu;coco bambu;-16690274;30;;840.0;-3.7777567000000003;-38.4811354;Outbound;189;Approved;Full service;;;;restaurant;ChIJZUOacwFFxwcRuo7KsyCpoV8;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;2588a52f7eb440f645480999436d8df876e84e93;pit stop;AAA;avenida washington soares 2100 vl conceicao state of ceara 60810 350 brazil;;;eduardo.melo@rappi.com;pit stop;pit stop;-67742574;30;;841.0;-3.77736;-38.481629999999996;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJASgYZvdFxwcRihwPxf3bDS4;lanchonete e restaurante leitao grill;AAA;avenida washington soares 2155 engenheiro luciano cavalcante;(85) 3278-2524;;halison.costa@rappi.com;lanchonete e restaurante leitao grill;e leitao grill;-74489183;30;;842.0;-3.7776775000000002;-38.481132;Outbound;189;Approved;Full service;;;;restaurant;ChIJASgYZvdFxwcRihwPxf3bDS4;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJJfahZ_dFxwcRW9uF6egNAIw;sobreomar pescados;AAA;avenida washington soares 2155 loja 41 edson queiroz;;;karla.araujo@rappi.com;sobreomar pescados;sobreomar pescados;-47935662;30;;844.0;-3.7777567000000003;-38.4811354;Outbound;189;Approved;Full service;;;;restaurant;ChIJJfahZ_dFxwcRW9uF6egNAIw;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJ89DbLv9FxwcRUxg-8EXZyHk;acai select loja ws;AAA;ce 040 edson queiroz;8534722095;;eduardo.melo@rappi.com;acai select loja ws;acai select loja ws;-25482589;30;;861.0;-3.77220025;-38.48254805;Outbound;189;Approved;Full service;;;;restaurant;ChIJ89DbLv9FxwcRUxg-8EXZyHk;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;b0f5e630f915a1c41254a2e26b819e333f86de7f;frango sim sr;AAA;state of ceara brazil avenida washington soares sn 60811 341;(85) 98177-3977;;halison.costa@rappi.com;frango sim sr;frango sim sr;-80083445;30;;862.0;-3.772848;-38.4821744;Outbound;189;Approved;Full service;;;;restaurant;b0f5e630f915a1c41254a2e26b819e333f86de7f;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJ1-5YnfhFxwcRi2C3-MbOiyQ;dona rozinha bistro;AAA;rua caio cid 259 loja 6 engenheiro luciano cavalcante;(85) 3109-2559;;karla.araujo@rappi.com;dona rozinha bistro;dona rozinha bistro;-61357960;30;;863.0;-3.7729019;-38.48443220000001;Outbound;189;Approved;Full service;;;;restaurant;ChIJ1-5YnfhFxwcRi2C3-MbOiyQ;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;a8171bd0d185b20dfc2b621bf00ca8755fc92b1b;cafe e prosa;AAA;avenida washington soares 3690 quiosq3 parque manibura state of ceara brazil;;;eduardo.melo@rappi.com;cafe e prosa;cafe e prosa;-26075290;30;;884.0;-3.787065;-38.480940000000004;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;bdc3769441fb7d1902f84d2970b2d8c3a800086b;portal da gula;AAA;avenida washington soares 2284 eng luciano cavalcante state of ceara 60810 350 brazil;;;halison.costa@rappi.com;portal da gula;portal da gula;-60222950;30;;907.0;-3.7720830000000003;-38.482277;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;127c51bf92b767bb58fef76b9a73fc0a941d1726;tapioqueira el shaday;AAA;centro das tapioqueira avenida washington soares no 10215 box 26 ao lado da banca de revista state of ceara brazil;5508585157640;;karla.araujo@rappi.com;tapioqueira el shaday;tapioqueira el shaday;-36902238;30;;908.0;-3.774865;-38.485434999999995;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;c734c76a24ad71c223c604638f8550c85fa35d2e;self service comida de casa;AAA;state of ceara brazil rua caio cid 256;;;eduardo.melo@rappi.com;self service comida de casa;self service comida de casa;-86538533;30;;909.0;-3.7727519;-38.484538;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;777cbde36b3d446e563268515e366a80fdbc63aa;comida de casa restaurante;AAA;rua caio cid 259 lj 3 eng luciano cavalcante state of ceara 60811 150 brazil;;;halison.costa@rappi.com;comida de casa restaurante;comida de casa;-12342084;30;;910.0;-3.7727699999999995;-38.48442;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;22080cfc11df1f6a7aa2c3674ce05a654416cd05;pop maki;AAA;avenida almirante maximiniano da fonseca 1400 zona rural state of ceara 60811 020 brazil;;;karla.araujo@rappi.com;pop maki;pop maki;-62705347;30;;911.0;-3.7717059999999996;-38.483032;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJHfYStktPxwcRXsIgVNXwctU;bom apetite;AAA;rua auristela maia farias 1142 engenheiro luciano cavalcante;(85) 98837-4982;;eduardo.melo@rappi.com;bom apetite;bom apetite;-11406059;30;;912.0;-3.7742861000000003;-38.486173;Outbound;189;Approved;Full service;;;;restaurant;ChIJHfYStktPxwcRXsIgVNXwctU;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;24d44300c27336f54edb7aea4c14d1ae03eb27a6;self service bucho cheio;AAA;state of ceara brazil rua luiza miranda coelho n 1101 60811 110;558532786382 - 558532786382;;halison.costa@rappi.com;self service bucho cheio;self service bucho cheio;-82200943;30;;919.0;-3.7749458;-38.486898499999995;Outbound;189;Approved;Full service;;;;restaurant;24d44300c27336f54edb7aea4c14d1ae03eb27a6;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJuZZ0xVZPxwcRQG9dwc_6OAs;restaurante bucho cheio;AAA;rua luiza miranda coelho n 1101 engenheiro luciano cavalcante;(85) 3278-6382;;karla.araujo@rappi.com;restaurante bucho cheio;bucho cheio;-63340585;30;;920.0;-3.7749458;-38.486898499999995;Outbound;189;Approved;Full service;;;;restaurant;ChIJuZZ0xVZPxwcRQG9dwc_6OAs;;Si;Prata;
Brasil;Fortaleza;1413;CE - FOR - Eng. Luciano Cavalcante;ChIJtaoV7FVPxwcRrF8dWSac8kw;violetta acai;AAA;rua jose barreto parente 162 340 engenheiro luciano cavalcante;;;eduardo.melo@rappi.com;violetta acai;violetta acai;-78737003;30;;921.0;-3.7722246;-38.485906;Outbound;189;Approved;Full service;;;;restaurant;ChIJtaoV7FVPxwcRrF8dWSac8kw;;Si;Prata;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;ChIJ1VqiByZJxwcRep3TJt2GXfk;roda gira;AAA;avenida deputado oswaldo studart 1630 09 rodoviaria;(85) 3256-8224;;halison.costa@rappi.com;roda gira;roda gira;-83565946;30;;733.0;-3.7574252999999995;-38.530595700000006;Outbound;189;Approved;Full service;;;;restaurant;ChIJ1VqiByZJxwcRep3TJt2GXfk;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;ChIJh3sT9yVJxwcRqfZW1sWd4i0;pratinho do welton;AAA;rua moreira gomes vila uniao;(85) 98921-9292;;karla.araujo@rappi.com;pratinho do welton;pratinho welton;-40834930;30;;734.0;-3.7577849999999997;-38.5329731;Outbound;189;Approved;Full service;;;;restaurant;ChIJh3sT9yVJxwcRqfZW1sWd4i0;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;ChIJl5l25SVJxwcRSYs8FZP9b_I;forca do guarana;AAA;b avenida borges de melo 1617 fatima;;;eduardo.melo@rappi.com;forca do guarana;forca guarana;-64117620;30;;735.0;-3.7579237;-38.53281679999999;Outbound;189;Approved;Full service;;;;restaurant;ChIJl5l25SVJxwcRSYs8FZP9b_I;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;ChIJ5QxIYCBJxwcR6vhOLmKJHXc;espetinho dos brothers;AAA;avenida luciano carneiro 1643 parreao;;;halison.costa@rappi.com;espetinho dos brothers;espetinho dos brothers;-26007201;30;;736.0;-3.7568712;-38.5338414;Outbound;189;Approved;Full service;;;;restaurant;ChIJ5QxIYCBJxwcR6vhOLmKJHXc;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;ChIJ0SWTQSZJxwcRGApMKJ_u9oM;all burguer;AAA;avenida deputado oswaldo studart 761 775 fatima;;;karla.araujo@rappi.com;all burguer;all burguer;-80096674;30;;737.0;-3.7572714;-38.530885;Outbound;189;Approved;Full service;;;;restaurant;ChIJ0SWTQSZJxwcRGApMKJ_u9oM;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;ChIJK3z95SVJxwcRZLxHvfgLtn0;salada mista;AAA;avenida borges de melo 1611 fatima;(85) 3256-0018;;eduardo.melo@rappi.com;salada mista;salada mista;-58713238;30;;738.0;-3.7579086999999998;-38.5327624;Outbound;189;Approved;Full service;;;;restaurant;ChIJK3z95SVJxwcRZLxHvfgLtn0;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;ChIJ02x-bSZJxwcRhkCz9GillGA;big ja lanchonete e restaurante;AAA;avenida deputado oswaldo studart 888 loja 04 fatima;(85) 3256-3576 -  55 85 3256 3576;;halison.costa@rappi.com;big ja lanchonete e restaurante;big ja e;-54205088;30;;789.0;-3.7574029;-38.53185445;Outbound;189;Approved;Full service;;;;restaurant;ChIJ02x-bSZJxwcRhkCz9GillGA;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;a0a98269900437f4721c17e7a29bc20d3dc4f83d;milk shake fresh 2;AAA;fatima;996822893 - 85997973105;;karla.araujo@rappi.com;milk shake fresh 2;milk shake fresh 2;-87241357;30;;790.0;-3.757372;-38.53167;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;256e8d28b6c049c8abe1d9cbb3fd404f86e8e2b2;quiosque do amigao;AAA;fatima;40030053 - 85986462085 8532133320 ;;eduardo.melo@rappi.com;quiosque do amigao;quiosque amigao;-85390315;30;;791.0;-3.757011;-38.531425;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;1e0daab5027f7929b1a504eabe49d2894c95d6b5;lanchando;AAA;avenida borges de melo 1630 lj 6 fatima state of ceara 60415 762 brazil;;;halison.costa@rappi.com;lanchando;lanchando;-94161710;30;;792.0;-3.7568919999999997;-38.533264;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;cc72cb6969e30e4165670ab0b773581455820596;lanchonete irmaos em cristo;AAA;avenida deputado oswaldo studart sn centro state of ceara 60411 260 brazil;;;karla.araujo@rappi.com;lanchonete irmaos em cristo;irmaos em cristo;-75343058;30;;793.0;-3.75664;-38.53099;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;17b955bee52d96a5f28b8601249aa4664afe8257;churrascaria wellia;AAA;avenida deputado oswaldo studart 888 higienopolis state of ceara 60411 260 brazil;;;eduardo.melo@rappi.com;churrascaria wellia;churrascaria wellia;-85485420;30;;794.0;-3.7575190000000003;-38.53144;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;dc2511d452e143e7ba5a8b484aae5661299adccf;parada rapida;AAA;avenida borges de melo 1630 muc e 12 terjot fatima state of ceara brazil;;;halison.costa@rappi.com;parada rapida;parada rapida;-35776613;30;;795.0;-3.7568919999999997;-38.533264;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;9234f877442aa816a7b9d5bb18c84e91811f1ba5;restaurante roda gira;AAA;avenida borges de melo 1630 centro state of ceara 60415 762 brazil;;;karla.araujo@rappi.com;restaurante roda gira;roda gira;-92440840;30;;796.0;-3.7568919999999997;-38.533264;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;917ddc4795d78d3e0a8a0d75802ae94aaa1359e7;the lucca;AAA;avenida luciano carneiro 1131;85986773713 85986773713 8532562332 8532562332 ;;eduardo.melo@rappi.com;the lucca;the lucca;-65897021;30;;797.0;-3.757067;-38.533969;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;ChIJz7yrxSVJxwcRNuo7j4B9jrU;lanche mangueira;AAA;rua general silva junior 862 fatima;;;halison.costa@rappi.com;lanche mangueira;mangueira;-33031256;30;;798.0;-3.7568873999999997;-38.5331386;Outbound;189;Approved;Full service;;;;restaurant;ChIJz7yrxSVJxwcRNuo7j4B9jrU;;Si;Ouro;
Brasil;Fortaleza;1436;CE - FOR - Vila Uniao / Bom Futuro / Parreao;ChIJ7eKMZkFPxwcRR2Ek0P4jWVA;duas marias restro;AAA;avenida deputado oswaldo sturdart 848 shopping segundo piso fatima;(85) 98712-7116;;karla.araujo@rappi.com;duas marias restro;duas marias restro;-44136420;30;;799.0;-3.7570108;-38.531425299999995;Outbound;189;Approved;Full service;;;;restaurant;ChIJ7eKMZkFPxwcRR2Ek0P4jWVA;;Si;Ouro;
